Time,Channel A,Channel B
(ms),(V),(V)

1.61390277,0.04629060,0.00000000
1.61391877,0.04613681,0.08612204
1.61393477,0.04582923,0.08612204
1.61395077,0.04552165,0.08612204
1.61396677,0.04536786,0.08612204
1.61398277,0.04506028,0.08612204
1.61399877,0.04475271,0.08612204
1.61401477,0.04444513,0.08612204
1.61403077,0.04413755,0.08612204
1.61404677,0.04367618,0.08612204
1.61406277,0.04336860,0.08612204
1.61407877,0.04306102,0.08612204
1.61409477,0.04275344,0.00000000
1.61411077,0.04229208,0.08612204
1.61412677,0.04183071,0.08612204
1.61414277,0.04152313,0.08612204
1.61415877,0.04106176,0.08612204
1.61417477,0.04075418,0.08612204
1.61419077,0.04029281,0.08612204
1.61420677,0.03983145,0.08612204
1.61422277,0.03952387,0.08612204
1.61423877,0.03906250,0.08612204
1.61425477,0.03875492,0.08612204
1.61427077,0.03829355,0.08612204
1.61428677,0.03798597,0.08612204
1.61430277,0.03752461,0.08612204
1.61431877,0.03721703,0.08612204
1.61433477,0.03675566,0.08612204
1.61435077,0.03644808,0.08612204
1.61436677,0.03614050,0.08612204
1.61438277,0.03583292,0.08612204
1.61439877,0.03552534,0.08612204
1.61441477,0.03521777,0.08612204
1.61443077,0.03491019,0.08612204
1.61444677,0.03475640,0.08612204
1.61446277,0.03460261,0.08612204
1.61447877,0.03444882,0.08612204
1.61449477,0.03429503,0.08612204
1.61451077,0.03414124,0.08612204
1.61452677,0.03414124,0.08612204
1.61454277,0.03398745,0.08612204
1.61455877,0.03398745,0.08612204
1.61457477,0.03398745,0.08612204
1.61459077,0.03398745,0.08612204
1.61460677,0.03398745,0.08612204
1.61462277,0.03414124,0.08612204
1.61463877,0.03429503,0.08612204
1.61465477,0.03444882,0.08612204
1.61467077,0.03460261,0.08612204
1.61468677,0.03475640,0.08612204
1.61470277,0.03491019,0.00000000
1.61471877,0.03521777,0.08612204
1.61473477,0.03552534,0.08612204
1.61475077,0.03583292,0.08612204
1.61476677,0.03614050,0.08612204
1.61478277,0.03644808,0.08612204
1.61479877,0.03675566,0.08612204
1.61481477,0.03721703,0.08612204
1.61483077,0.03767839,0.08612204
1.61484677,0.03813976,0.08612204
1.61486277,0.03844734,0.08612204
1.61487877,0.03906250,0.08612204
1.61489477,0.03952387,0.08612204
1.61491077,0.04013903,0.08612204
1.61492677,0.04060039,0.08612204
1.61494277,0.04121555,0.08612204
1.61495877,0.04183071,0.08612204
1.61497477,0.04244586,0.08612204
1.61499077,0.04306102,0.08612204
1.61500677,0.04367618,0.08612204
1.61502277,0.04429134,0.08612204
1.61503877,0.04506028,0.08612204
1.61505477,0.04567544,0.08612204
1.61507077,0.04629060,0.08612204
1.61508677,0.04705955,0.08612204
1.61510277,0.04767470,0.08612204
1.61511877,0.04844365,0.08612204
1.61513477,0.04921260,0.08612204
1.61515077,0.04982775,0.08612204
1.61516677,0.05059670,0.08612204
1.61518277,0.05136565,0.08612204
1.61519877,0.05213460,0.08612204
1.61521477,0.05290354,0.08612204
1.61523077,0.05367249,0.08612204
1.61524677,0.05444144,0.08612204
1.61526277,0.05521039,0.08612204
1.61527877,0.05597933,0.08612204
1.61529477,0.05674828,0.08612204
1.61531077,0.05751722,0.08612204
1.61532677,0.05843996,0.08612204
1.61534277,0.05920891,0.08612204
1.61535877,0.05997786,0.08612204
1.61537477,0.06074680,0.08612204
1.61539077,0.06166954,0.08612204
1.61540677,0.06243848,0.08612204
1.61542277,0.06336122,0.08612204
1.61543877,0.06413016,0.08612204
1.61545477,0.06489912,0.08612204
1.61547077,0.06582185,0.08612204
1.61548677,0.06659079,0.08612204
1.61550277,0.06735975,0.08612204
1.61551877,0.06812869,0.08612204
1.61553477,0.06889763,0.08612204
1.61555077,0.06966659,0.08612204
1.61556677,0.07058932,0.08612204
1.61558277,0.07135827,0.08612204
1.61559877,0.07228100,0.08612204
1.61561477,0.07304995,0.08612204
1.61563077,0.07381890,0.08612204
1.61564677,0.07458784,0.08612204
1.61566277,0.07535679,0.08612204
1.61567877,0.07612574,0.08612204
1.61569477,0.07704847,0.08612204
1.61571077,0.07766363,0.08612204
1.61572677,0.07843257,0.08612204
1.61574277,0.07920153,0.08612204
1.61575877,0.07997047,0.08612204
1.61577477,0.08058563,0.08612204
1.61579077,0.08120079,0.08612204
1.61580677,0.08196973,0.08612204
1.61582277,0.08258489,0.08612204
1.61583877,0.08320005,0.08612204
1.61585477,0.08381521,0.08612204
1.61587077,0.08427657,0.08612204
1.61588677,0.08489173,0.08612204
1.61590277,0.08535310,0.08612204
1.61591877,0.08581447,0.08612204
1.61593477,0.08627584,0.08612204
1.61595077,0.08673721,0.08612204
1.61596677,0.08719857,0.08612204
1.61598277,0.08750615,0.08612204
1.61599877,0.08781373,0.08612204
1.61601477,0.08827510,0.08612204
1.61603077,0.08858268,0.08612204
1.61604677,0.08873647,0.08612204
1.61606277,0.08904404,0.08612204
1.61607877,0.08919784,0.08612204
1.61609477,0.08935162,0.08612204
1.61611077,0.08950541,0.08612204
1.61612677,0.08950541,0.08612204
1.61614277,0.08950541,0.08612204
1.61615877,0.08950541,0.08612204
1.61617477,0.08950541,0.08612204
1.61619077,0.08950541,0.08612204
1.61620677,0.08950541,0.08612204
1.61622277,0.08935162,0.08612204
1.61623877,0.08935162,0.08612204
1.61625477,0.08904404,0.08612204
1.61627077,0.08889025,0.08612204
1.61628677,0.08873647,0.08612204
1.61630277,0.08858268,0.08612204
1.61631877,0.08827510,0.08612204
1.61633477,0.08812131,0.08612204
1.61635077,0.08781373,0.08612204
1.61636677,0.08750615,0.08612204
1.61638277,0.08735237,0.08612204
1.61639877,0.08689100,0.08612204
1.61641477,0.08658341,0.08612204
1.61643077,0.08627584,0.08612204
1.61644677,0.08596826,0.00000000
1.61646277,0.08566068,0.08612204
1.61647877,0.08535310,0.08612204
1.61649477,0.08489173,0.08612204
1.61651077,0.08458415,0.08612204
1.61652677,0.08427657,0.08612204
1.61654277,0.08396900,0.08612204
1.61655877,0.08366141,0.08612204
1.61657477,0.08335384,0.08612204
1.61659077,0.08289247,0.08612204
1.61660677,0.08273868,0.08612204
1.61662277,0.08243110,0.08612204
1.61663877,0.08227731,0.08612204
1.61665477,0.08196973,0.08612204
1.61667077,0.08166216,0.08612204
1.61668677,0.08150837,0.08612204
1.61670277,0.08135457,0.08612204
1.61671877,0.08104700,0.08612204
1.61673477,0.08089321,0.08612204
1.61675077,0.08073942,0.08612204
1.61676677,0.08073942,0.08612204
1.61678277,0.08058563,0.08612204
1.61679877,0.08043184,0.08612204
1.61681477,0.08043184,0.08612204
1.61683077,0.08027805,0.08612204
1.61684677,0.08027805,0.08612204
1.61686277,0.08027805,0.08612204
1.61687877,0.08027805,0.08612204
1.61689477,0.08043184,0.08612204
1.61691077,0.08043184,0.08612204
1.61692677,0.08058563,0.08612204
1.61694277,0.08058563,0.08612204
1.61695877,0.08073942,0.08612204
1.61697477,0.08089321,0.08612204
1.61699077,0.08089321,0.08612204
1.61700677,0.08120079,0.08612204
1.61702277,0.08135457,0.08612204
1.61703877,0.08150837,0.08612204
1.61705477,0.08166216,0.08612204
1.61707077,0.08196973,0.08612204
1.61708677,0.08212353,0.08612204
1.61710277,0.08243110,0.08612204
1.61711877,0.08258489,0.08612204
1.61713477,0.08289247,0.08612204
1.61715077,0.08320005,0.08612204
1.61716677,0.08350763,0.08612204
1.61718277,0.08381521,0.08612204
1.61719877,0.08412278,0.08612204
1.61721477,0.08443037,0.08612204
1.61723077,0.08473794,0.08612204
1.61724677,0.08504552,0.08612204
1.61726277,0.08535310,0.08612204
1.61727877,0.08566068,0.08612204
1.61729477,0.08612204,0.08612204
1.61731077,0.08642963,0.08612204
1.61732677,0.08673721,0.08612204
1.61734277,0.08704478,0.08612204
1.61735877,0.08750615,0.08612204
1.61737477,0.08796752,0.08612204
1.61739077,0.08827510,0.08612204
1.61740677,0.08873647,0.08612204
1.61742277,0.08919784,0.08612204
1.61743877,0.08950541,0.08612204
1.61745477,0.08996678,0.08612204
1.61747077,0.09042815,0.08612204
1.61748677,0.09088952,0.08612204
1.61750277,0.09135088,0.08612204
1.61751877,0.09196604,0.08612204
1.61753477,0.09242741,0.08612204
1.61755077,0.09288878,0.08612204
1.61756677,0.09335015,0.08612204
1.61758277,0.09396531,0.08612204
1.61759877,0.09442667,0.08612204
1.61761477,0.09504183,0.08612204
1.61763077,0.09565699,0.08612204
1.61764677,0.09627215,0.08612204
1.61766277,0.09688731,0.08612204
1.61767877,0.09750246,0.08612204
1.61769477,0.09796382,0.08612204
1.61771077,0.09873278,0.08612204
1.61772677,0.09934793,0.08612204
1.61774277,0.10011690,0.08612204
1.61775877,0.10073200,0.00000000
1.61777477,0.10134720,0.08612204
1.61779077,0.10211610,0.08612204
1.61780677,0.10288510,0.08612204
1.61782277,0.10365400,0.08612204
1.61783877,0.10442300,0.08612204
1.61785477,0.10503810,0.08612204
1.61787077,0.10596090,0.08612204
1.61788677,0.10672980,0.08612204
1.61790277,0.10749880,0.08612204
1.61791877,0.10826770,0.08612204
1.61793477,0.10903670,0.08612204
1.61795077,0.10995940,0.08612204
1.61796677,0.11072830,0.08612204
1.61798277,0.11149730,0.08612204
1.61799877,0.11242000,0.08612204
1.61801477,0.11318900,0.08612204
1.61803077,0.11395790,0.08612204
1.61804677,0.11488070,0.08612204
1.61806277,0.11564960,0.08612204
1.61807877,0.11657230,0.08612204
1.61809477,0.11734130,0.08612204
1.61811077,0.11811020,0.08612204
1.61812677,0.11903300,0.08612204
1.61814277,0.11980190,0.08612204
1.61815877,0.12057090,0.08612204
1.61817477,0.12133980,0.08612204
1.61819077,0.12210880,0.08612204
1.61820677,0.12287770,0.08612204
1.61822277,0.12349290,0.08612204
1.61823877,0.12426180,0.08612204
1.61825477,0.12503080,0.08612204
1.61827077,0.12564590,0.08612204
1.61828677,0.12626110,0.08612204
1.61830277,0.12687620,0.08612204
1.61831877,0.12749140,0.08612204
1.61833477,0.12810650,0.08612204
1.61835077,0.12872170,0.08612204
1.61836677,0.12933690,0.08612204
1.61838277,0.12979820,0.08612204
1.61839877,0.13025960,0.08612204
1.61841477,0.13072100,0.08612204
1.61843077,0.13118230,0.08612204
1.61844677,0.13164370,0.08612204
1.61846277,0.13195130,0.08612204
1.61847877,0.13241260,0.08612204
1.61849477,0.13272020,0.08612204
1.61851077,0.13318160,0.08612204
1.61852677,0.13333540,0.08612204
1.61854277,0.13364300,0.08612204
1.61855877,0.13395050,0.08612204
1.61857477,0.13410430,0.08612204
1.61859077,0.13425810,0.08612204
1.61860677,0.13441190,0.08612204
1.61862277,0.13471950,0.08612204
1.61863877,0.13487330,0.08612204
1.61865477,0.13502710,0.08612204
1.61867077,0.13502710,0.08612204
1.61868677,0.13518090,0.08612204
1.61870277,0.13518090,0.08612204
1.61871877,0.13518090,0.08612204
1.61873477,0.13518090,0.08612204
1.61875077,0.13518090,0.08612204
1.61876677,0.13518090,0.08612204
1.61878277,0.13518090,0.08612204
1.61879877,0.13518090,0.08612204
1.61881477,0.13518090,0.08612204
1.61883077,0.13518090,0.08612204
1.61884677,0.13502710,0.08612204
1.61886277,0.13502710,0.08612204
1.61887877,0.13502710,0.08612204
1.61889477,0.13502710,0.08612204
1.61891077,0.13487330,0.08612204
1.61892677,0.13487330,0.08612204
1.61894277,0.13471950,0.08612204
1.61895877,0.13471950,0.08612204
1.61897477,0.13456570,0.08612204
1.61899077,0.13456570,0.08612204
1.61900677,0.13456570,0.08612204
1.61902277,0.13441190,0.08612204
1.61903877,0.13425810,0.08612204
1.61905477,0.13425810,0.08612204
1.61907077,0.13410430,0.08612204
1.61908677,0.13410430,0.08612204
1.61910277,0.13410430,0.08612204
1.61911877,0.13395050,0.08612204
1.61913477,0.13395050,0.08612204
1.61915077,0.13395050,0.08612204
1.61916677,0.13379680,0.08612204
1.61918277,0.13379680,0.08612204
1.61919877,0.13379680,0.08612204
1.61921477,0.13379680,0.08612204
1.61923077,0.13379680,0.08612204
1.61924677,0.13379680,0.08612204
1.61926277,0.13364300,0.08612204
1.61927877,0.13364300,0.08612204
1.61929477,0.13364300,0.08612204
1.61931077,0.13348920,0.08612204
1.61932677,0.13348920,0.08612204
1.61934277,0.13348920,0.08612204
1.61935877,0.13348920,0.08612204
1.61937477,0.13333540,0.08612204
1.61939077,0.13333540,0.08612204
1.61940677,0.13318160,0.08612204
1.61942277,0.13318160,0.08612204
1.61943877,0.13318160,0.08612204
1.61945477,0.13302780,0.08612204
1.61947077,0.13302780,0.08612204
1.61948677,0.13287400,0.08612204
1.61950277,0.13287400,0.08612204
1.61951877,0.13272020,0.08612204
1.61953477,0.13272020,0.08612204
1.61955077,0.13272020,0.08612204
1.61956677,0.13256640,0.08612204
1.61958277,0.13256640,0.08612204
1.61959877,0.13241260,0.08612204
1.61961477,0.13241260,0.08612204
1.61963077,0.13241260,0.08612204
1.61964677,0.13225890,0.08612204
1.61966277,0.13225890,0.08612204
1.61967877,0.13225890,0.08612204
1.61969477,0.13210510,0.08612204
1.61971077,0.13210510,0.08612204
1.61972677,0.13210510,0.08612204
1.61974277,0.13195130,0.08612204
1.61975877,0.13195130,0.08612204
1.61977477,0.13195130,0.08612204
1.61979077,0.13195130,0.08612204
1.61980677,0.13195130,0.08612204
1.61982277,0.13195130,0.08612204
1.61983877,0.13210510,0.08612204
1.61985477,0.13210510,0.08612204
1.61987077,0.13210510,0.08612204
1.61988677,0.13225890,0.08612204
1.61990277,0.13225890,0.08612204
1.61991877,0.13241260,0.08612204
1.61993477,0.13241260,0.08612204
1.61995077,0.13256640,0.08612204
1.61996677,0.13272020,0.08612204
1.61998277,0.13272020,0.08612204
1.61999877,0.13287400,0.08612204
1.62001477,0.13302780,0.08612204
1.62003077,0.13318160,0.08612204
1.62004677,0.13348920,0.08612204
1.62006277,0.13364300,0.08612204
1.62007877,0.13379680,0.08612204
1.62009477,0.13395050,0.08612204
1.62011077,0.13410430,0.08612204
1.62012677,0.13425810,0.08612204
1.62014277,0.13441190,0.08612204
1.62015877,0.13441190,0.08612204
1.62017477,0.13456570,0.00000000
1.62019077,0.13471950,0.08612204
1.62020677,0.13487330,0.08612204
1.62022277,0.13487330,0.08612204
1.62023877,0.13502710,0.08612204
1.62025477,0.13502710,0.08612204
1.62027077,0.13502710,0.08612204
1.62028677,0.13502710,0.08612204
1.62030277,0.13502710,0.08612204
1.62031877,0.13487330,0.08612204
1.62033477,0.13487330,0.08612204
1.62035077,0.13487330,0.08612204
1.62036677,0.13471950,0.08612204
1.62038277,0.13456570,0.08612204
1.62039877,0.13441190,0.08612204
1.62041477,0.13425810,0.08612204
1.62043077,0.13395050,0.08612204
1.62044677,0.13364300,0.08612204
1.62046277,0.13333540,0.08612204
1.62047877,0.13287400,0.08612204
1.62049477,0.13241260,0.08612204
1.62051077,0.13210510,0.08612204
1.62052677,0.13148990,0.08612204
1.62054277,0.13102850,0.08612204
1.62055877,0.13041340,0.08612204
1.62057477,0.12979820,0.08612204
1.62059077,0.12918310,0.08612204
1.62060677,0.12856790,0.08612204
1.62062277,0.12779900,0.08612204
1.62063877,0.12718380,0.08612204
1.62065477,0.12641490,0.08612204
1.62067077,0.12564590,0.08612204
1.62068677,0.12487700,0.08612204
1.62070277,0.12410800,0.08612204
1.62071877,0.12333910,0.08612204
1.62073477,0.12241630,0.08612204
1.62075077,0.12149360,0.08612204
1.62076677,0.12072470,0.08612204
1.62078277,0.11980190,0.08612204
1.62079877,0.11887920,0.08612204
1.62081477,0.11780270,0.08612204
1.62083077,0.11687990,0.08612204
1.62084677,0.11595720,0.08612204
1.62086277,0.11503440,0.08612204
1.62087877,0.11395790,0.08612204
1.62089477,0.11288140,0.08612204
1.62091077,0.11195870,0.08612204
1.62092677,0.11103590,0.08612204
1.62094277,0.10995940,0.08612204
1.62095877,0.10903670,0.08612204
1.62097477,0.10811390,0.08612204
1.62099077,0.10703740,0.08612204
1.62100677,0.10611470,0.08612204
1.62102277,0.10519190,0.08612204
1.62103877,0.10426920,0.08612204
1.62105477,0.10334650,0.08612204
1.62107077,0.10242370,0.08612204
1.62108677,0.10150100,0.08612204
1.62110277,0.10057820,0.08612204
1.62111877,0.09980930,0.08612204
1.62113477,0.09888656,0.00000000
1.62115077,0.09811762,0.08612204
1.62116677,0.09719488,0.08612204
1.62118277,0.09642594,0.08612204
1.62119877,0.09550320,0.08612204
1.62121477,0.09473425,0.08612204
1.62123077,0.09381151,0.08612204
1.62124677,0.09304257,0.08612204
1.62126277,0.09227362,0.08612204
1.62127877,0.09150468,0.08612204
1.62129477,0.09073573,0.08612204
1.62131077,0.08996678,0.08612204
1.62132677,0.08919784,0.08612204
1.62134277,0.08842888,0.08612204
1.62135877,0.08765994,0.08612204
1.62137477,0.08689100,0.08612204
1.62139077,0.08627584,0.08612204
1.62140677,0.08550689,0.08612204
1.62142277,0.08489173,0.08612204
1.62143877,0.08412278,0.08612204
1.62145477,0.08350763,0.08612204
1.62147077,0.08289247,0.08612204
1.62148677,0.08212353,0.08612204
1.62150277,0.08150837,0.08612204
1.62151877,0.08089321,0.08612204
1.62153477,0.08027805,0.08612204
1.62155077,0.07966290,0.08612204
1.62156677,0.07904774,0.08612204
1.62158277,0.07843257,0.08612204
1.62159877,0.07781742,0.08612204
1.62161477,0.07735606,0.08612204
1.62163077,0.07674090,0.08612204
1.62164677,0.07627953,0.08612204
1.62166277,0.07566437,0.08612204
1.62167877,0.07504921,0.08612204
1.62169477,0.07458784,0.08612204
1.62171077,0.07397269,0.08612204
1.62172677,0.07351132,0.08612204
1.62174277,0.07304995,0.08612204
1.62175877,0.07258859,0.08612204
1.62177477,0.07228100,0.08612204
1.62179077,0.07181963,0.08612204
1.62180677,0.07151206,0.00000000
1.62182277,0.07120448,0.08612204
1.62183877,0.07089690,0.08612204
1.62185477,0.07058932,0.08612204
1.62187077,0.07028174,0.08612204
1.62188677,0.07012795,0.08612204
1.62190277,0.06982037,0.08612204
1.62191877,0.06966659,0.08612204
1.62193477,0.06951279,0.08612204
1.62195077,0.06935900,0.08612204
1.62196677,0.06920522,0.00000000
1.62198277,0.06905143,0.08612204
1.62199877,0.06905143,0.08612204
1.62201477,0.06889763,0.08612204
1.62203077,0.06889763,0.08612204
1.62204677,0.06889763,0.08612204
1.62206277,0.06889763,0.08612204
1.62207877,0.06889763,0.08612204
1.62209477,0.06905143,0.08612204
1.62211077,0.06905143,0.08612204
1.62212677,0.06920522,0.08612204
1.62214277,0.06935900,0.08612204
1.62215877,0.06966659,0.08612204
1.62217477,0.06982037,0.00000000
1.62219077,0.06997416,0.08612204
1.62220677,0.07028174,0.08612204
1.62222277,0.07043553,0.08612204
1.62223877,0.07074311,0.08612204
1.62225477,0.07105069,0.08612204
1.62227077,0.07135827,0.08612204
1.62228677,0.07166585,0.08612204
1.62230277,0.07197343,0.08612204
1.62231877,0.07228100,0.08612204
1.62233477,0.07258859,0.08612204
1.62235077,0.07289616,0.08612204
1.62236677,0.07335753,0.08612204
1.62238277,0.07366510,0.08612204
1.62239877,0.07397269,0.08612204
1.62241477,0.07428026,0.08612204
1.62243077,0.07474163,0.08612204
1.62244677,0.07504921,0.08612204
1.62246277,0.07535679,0.08612204
1.62247877,0.07581816,0.08612204
1.62249477,0.07612574,0.08612204
1.62251077,0.07643332,0.08612204
1.62252677,0.07689469,0.08612204
1.62254277,0.07720226,0.08612204
1.62255877,0.07766363,0.08612204
1.62257477,0.07797121,0.08612204
1.62259077,0.07827879,0.08612204
1.62260677,0.07874016,0.08612204
1.62262277,0.07904774,0.08612204
1.62263877,0.07950910,0.08612204
1.62265477,0.07981668,0.08612204
1.62267077,0.08012426,0.08612204
1.62268677,0.08043184,0.08612204
1.62270277,0.08058563,0.08612204
1.62271877,0.08089321,0.08612204
1.62273477,0.08120079,0.08612204
1.62275077,0.08150837,0.08612204
1.62276677,0.08181594,0.08612204
1.62278277,0.08212353,0.08612204
1.62279877,0.08227731,0.08612204
1.62281477,0.08258489,0.08612204
1.62283077,0.08289247,0.08612204
1.62284677,0.08320005,0.08612204
1.62286277,0.08335384,0.08612204
1.62287877,0.08366141,0.08612204
1.62289477,0.08396900,0.08612204
1.62291077,0.08427657,0.08612204
1.62292677,0.08458415,0.08612204
1.62294277,0.08489173,0.08612204
1.62295877,0.08504552,0.08612204
1.62297477,0.08535310,0.08612204
1.62299077,0.08566068,0.08612204
1.62300677,0.08596826,0.08612204
1.62302277,0.08627584,0.08612204
1.62303877,0.08658341,0.08612204
1.62305477,0.08689100,0.08612204
1.62307077,0.08719857,0.00000000
1.62308677,0.08750615,0.08612204
1.62310277,0.08781373,0.08612204
1.62311877,0.08812131,0.08612204
1.62313477,0.08842888,0.08612204
1.62315077,0.08873647,0.08612204
1.62316677,0.08904404,0.08612204
1.62318277,0.08935162,0.08612204
1.62319877,0.08981299,0.08612204
1.62321477,0.09012057,0.08612204
1.62323077,0.09042815,0.08612204
1.62324677,0.09088952,0.08612204
1.62326277,0.09119710,0.08612204
1.62327877,0.09150468,0.08612204
1.62329477,0.09181225,0.08612204
1.62331077,0.09227362,0.08612204
1.62332677,0.09258120,0.08612204
1.62334277,0.09304257,0.08612204
1.62335877,0.09335015,0.08612204
1.62337477,0.09381151,0.08612204
1.62339077,0.09411909,0.08612204
1.62340677,0.09442667,0.08612204
1.62342277,0.09473425,0.08612204
1.62343877,0.09504183,0.08612204
1.62345477,0.09534941,0.08612204
1.62347077,0.09565699,0.08612204
1.62348677,0.09596457,0.08612204
1.62350277,0.09627215,0.08612204
1.62351877,0.09657972,0.08612204
1.62353477,0.09688731,0.08612204
1.62355077,0.09704109,0.08612204
1.62356677,0.09734867,0.08612204
1.62358277,0.09750246,0.08612204
1.62359877,0.09781004,0.08612204
1.62361477,0.09796382,0.08612204
1.62363077,0.09811762,0.08612204
1.62364677,0.09827141,0.08612204
1.62366277,0.09842519,0.08612204
1.62367877,0.09857899,0.08612204
1.62369477,0.09873278,0.08612204
1.62371077,0.09888656,0.08612204
1.62372677,0.09904035,0.08612204
1.62374277,0.09904035,0.08612204
1.62375877,0.09919415,0.08612204
1.62377477,0.09919415,0.08612204
1.62379077,0.09919415,0.08612204
1.62380677,0.09919415,0.08612204
1.62382277,0.09919415,0.08612204
1.62383877,0.09919415,0.08612204
1.62385477,0.09919415,0.08612204
1.62387077,0.09919415,0.08612204
1.62388677,0.09919415,0.08612204
1.62390277,0.09904035,0.08612204
1.62391877,0.09904035,0.08612204
1.62393477,0.09888656,0.08612204
1.62395077,0.09888656,0.08612204
1.62396677,0.09873278,0.08612204
1.62398277,0.09873278,0.08612204
1.62399877,0.09857899,0.08612204
1.62401477,0.09857899,0.00000000
1.62403077,0.09842519,0.08612204
1.62404677,0.09827141,0.08612204
1.62406277,0.09827141,0.08612204
1.62407877,0.09811762,0.08612204
1.62409477,0.09811762,0.08612204
1.62411077,0.09811762,0.08612204
1.62412677,0.09796382,0.08612204
1.62414277,0.09781004,0.08612204
1.62415877,0.09765625,0.08612204
1.62417477,0.09765625,0.08612204
1.62419077,0.09750246,0.08612204
1.62420677,0.09734867,0.08612204
1.62422277,0.09734867,0.08612204
1.62423877,0.09719488,0.08612204
1.62425477,0.09704109,0.08612204
1.62427077,0.09704109,0.08612204
1.62428677,0.09688731,0.08612204
1.62430277,0.09688731,0.08612204
1.62431877,0.09673351,0.08612204
1.62433477,0.09673351,0.08612204
1.62435077,0.09673351,0.08612204
1.62436677,0.09657972,0.08612204
1.62438277,0.09657972,0.08612204
1.62439877,0.09657972,0.08612204
1.62441477,0.09657972,0.08612204
1.62443077,0.09657972,0.08612204
1.62444677,0.09657972,0.08612204
1.62446277,0.09657972,0.08612204
1.62447877,0.09657972,0.08612204
1.62449477,0.09642594,0.08612204
1.62451077,0.09642594,0.08612204
1.62452677,0.09642594,0.00000000
1.62454277,0.09642594,0.08612204
1.62455877,0.09627215,0.00000000
1.62457477,0.09627215,0.08612204
1.62459077,0.09627215,0.08612204
1.62460677,0.09627215,0.08612204
1.62462277,0.09611835,0.08612204
1.62463877,0.09611835,0.08612204
1.62465477,0.09596457,0.08612204
1.62467077,0.09596457,0.08612204
1.62468677,0.09581078,0.08612204
1.62470277,0.09581078,0.08612204
1.62471877,0.09565699,0.08612204
1.62473477,0.09565699,0.08612204
1.62475077,0.09565699,0.08612204
1.62476677,0.09550320,0.08612204
1.62478277,0.09534941,0.08612204
1.62479877,0.09519562,0.08612204
1.62481477,0.09504183,0.08612204
1.62483077,0.09488804,0.08612204
1.62484677,0.09488804,0.08612204
1.62486277,0.09458046,0.08612204
1.62487877,0.09442667,0.08612204
1.62489477,0.09411909,0.08612204
1.62491077,0.09396531,0.08612204
1.62492677,0.09381151,0.08612204
1.62494277,0.09350394,0.08612204
1.62495877,0.09319635,0.08612204
1.62497477,0.09288878,0.08612204
1.62499077,0.09258120,0.08612204
1.62500677,0.09242741,0.08612204
1.62502277,0.09196604,0.08612204
1.62503877,0.09165847,0.08612204
1.62505477,0.09135088,0.08612204
1.62507077,0.09088952,0.08612204
1.62508677,0.09058194,0.08612204
1.62510277,0.09012057,0.08612204
1.62511877,0.08981299,0.08612204
1.62513477,0.08935162,0.08612204
1.62515077,0.08889025,0.08612204
1.62516677,0.08842888,0.08612204
1.62518277,0.08796752,0.08612204
1.62519877,0.08735237,0.08612204
1.62521477,0.08689100,0.08612204
1.62523077,0.08642963,0.08612204
1.62524677,0.08581447,0.08612204
1.62526277,0.08519931,0.08612204
1.62527877,0.08473794,0.08612204
1.62529477,0.08412278,0.08612204
1.62531077,0.08350763,0.08612204
1.62532677,0.08289247,0.08612204
1.62534277,0.08227731,0.08612204
1.62535877,0.08166216,0.08612204
1.62537477,0.08089321,0.00000000
1.62539077,0.08027805,0.08612204
1.62540677,0.07950910,0.08612204
1.62542277,0.07874016,0.08612204
1.62543877,0.07812500,0.08612204
1.62545477,0.07735606,0.08612204
1.62547077,0.07658710,0.08612204
1.62548677,0.07581816,0.08612204
1.62550277,0.07504921,0.08612204
1.62551877,0.07428026,0.08612204
1.62553477,0.07351132,0.00000000
1.62555077,0.07258859,0.08612204
1.62556677,0.07181963,0.08612204
1.62558277,0.07105069,0.08612204
1.62559877,0.07028174,0.08612204
1.62561477,0.06935900,0.08612204
1.62563077,0.06843627,0.08612204
1.62564677,0.06766732,0.08612204
1.62566277,0.06674459,0.08612204
1.62567877,0.06597564,0.08612204
1.62569477,0.06505290,0.08612204
1.62571077,0.06428396,0.08612204
1.62572677,0.06336122,0.08612204
1.62574277,0.06243848,0.08612204
1.62575877,0.06151575,0.08612204
1.62577477,0.06059301,0.00000000
1.62579077,0.05982406,0.08612204
1.62580677,0.05890133,0.08612204
1.62582277,0.05813238,0.08612204
1.62583877,0.05736344,0.08612204
1.62585477,0.05644070,0.08612204
1.62587077,0.05567175,0.08612204
1.62588677,0.05490280,0.08612204
1.62590277,0.05398007,0.08612204
1.62591877,0.05321112,0.08612204
1.62593477,0.05228839,0.08612204
1.62595077,0.05151944,0.08612204
1.62596677,0.05075049,0.08612204
1.62598277,0.04998155,0.08612204
1.62599877,0.04936639,0.08612204
1.62601477,0.04859744,0.08612204
1.62603077,0.04782850,0.00000000
1.62604677,0.04721333,0.08612204
1.62606277,0.04644439,0.08612204
1.62607877,0.04582923,0.08612204
1.62609477,0.04506028,0.08612204
1.62611077,0.04444513,0.08612204
1.62612677,0.04382997,0.08612204
1.62614277,0.04336860,0.08612204
1.62615877,0.04275344,0.08612204
1.62617477,0.04213829,0.08612204
1.62619077,0.04167692,0.08612204
1.62620677,0.04106176,0.08612204
1.62622277,0.04060039,0.08612204
1.62623877,0.04029281,0.08612204
1.62625477,0.03983145,0.08612204
1.62627077,0.03952387,0.08612204
1.62628677,0.03921629,0.08612204
1.62630277,0.03875492,0.08612204
